order,nrowMRD,jfID,ncolfrLast
6499,32208,X907514182040_F_4,40808
6500,32681,X908013142001_D_11,29789
6501,43842,X908015139010_H_6,43842
6502,46280,X908015154044_A_2,46280
6503,45879,X908015154005_H_6,45879
6504,36769,X908013253009_C_2,27286
6505,32870,X908013142004_D_3,29978
6506,40675,X908014171016_E_10,36509
6507,46989,X908015219012_B_6,46989
6508,34842,X908013183001_B_8,31887
6509,46933,X908015219011_E_6,46933
6510,46619,X908015154047_F_3,46619
6511,35066,X908013183003_F_8,32111
6512,32879,X908013142004_E_11,29987
6513,45952,X908015154012_F_6,45952
6514,38239,X908013253029_H_8,28756
6515,43776,X908015139010_B_5,43776
6516,40426,X908014171013_G_8,36260
6517,41270,X908014206013_H_7,41270
6518,37479,X908013253020_H_11,27996
6519,34838,X908013183001_B_2,31883
6520,33968,X908013163007_C_9,31013
6521,34292,X908013163011_D_10.1,31337
6522,49893,X908015257010_H_10,49893
6523,33951,X908013163007_B_4,30996
6524,36578,X908013253007_C_1,27096
6525,33581,X908013163003_B_8,30626
6526,45498,X908015154001_F_2,45498
6527,44874,X908015145010_E_11,44874
6528,34646,X908013163016_A_11,31691
6529,46405,X908015154045_D_11,46405
6530,35260,X908013183005_G_3,32305
6531,37295,X908013253014_H_4,27812
6532,45355,X908015145016_B_6,45355
6533,34083,X908013163008_E_6,31128
6534,34849,X908013183001_C_5,31894
6535,32344,X907514182042_B_11,40944
6536,46529,X908015154046_F_6,46529
6537,37139,X908013253013_C_1,27656
6538,31167,X907514182029_E_9,39767
6539,47881,X908015229002_A_6,47881
6540,47841,X908015229001_E_7,47841
6541,36065,X908013253001_G_5,26587
6542,43622,X908015139008_A_2,43622
6543,36403,X908013253005_D_10,26922
6544,49948,X908015257011_D_7,49948
6545,36394,X908013253005_C_2,26913
6546,32675,X908013142001_C_3,29783
6547,33229,X908013142009_B_11,30337
6548,49559,X908015257007_A_10,49559
6549,32389,X907514182042_E_9,40989
6550,47308,X908015219015_G_10,47308
6551,32633,X907514182045_E_2,41233
6552,38014,X908013253027_E_4,28531
6553,50080,X908015257012_H_11,50080
6554,32686,X908013142001_D_5,29794
6555,47693,X908015219019_H_5,47693
6556,45376,X908015145016_D_5,45376
6557,30973,X907514182027_E_3,39573
6558,40607,X908014171015_G_11,36441
6559,36799,X908013253009_E_8,27316
6560,39173,X908014162005_E_8,35007
6561,40557,X908014171015_C_1,36391
6562,31218,X907514182030_B_2,39818
6563,33160,X908013142008_B_6,30268
6564,32800,X908013142002_H_5,29908
6565,35084,X908013183003_H_4,32129
6566,48817,X908015229012_D_3,48817
6567,46551,X908015154046_H_6,46551
6568,41911,X908014238007_G_4,41911
6569,45495,X908015154001_E_7,45495
6570,36007,X908013253001_B_7,26530
6571,38541,X908014125003_G_1,34391
6572,42829,X908014240002_D_8,42829
6573,47040,X908015219012_G_4,47040
6574,38551,X908014125003_G_9,34401
6575,41561,X908014238004_A_7,41561
6576,48383,X908015229007_E_7,48383
6577,45631,X908015154003_B_7,45631
6578,46861,X908015219010_G_5,46861
6579,40771,X908014171017_E_12,36605
6580,31002,X907514182027_G_9,39602
6581,48928,X908015229014_B_12,48928
6582,32978,X908013142005_G_3,30086
6583,45475,X908015154001_C_6,45475
6584,47873,X908015229001_H_8,47873
6585,38567,X908014125004_B_10,34417
6586,46571,X908015154047_B_3,46571
6587,37870,X908013253025_H_5,28387
6588,45691,X908015154003_G_9,45691
6589,48059,X908015229004_A_6,48059
6590,39358,X908014171002_D_2,35192
6591,35301,X908013183006_B_9,32346
6592,41217,X908014171022_D_5,37051
6593,47207,X908015219014_E_9,47207
6594,35543,X908013183012_D_6,32588
6595,38633,X908014125004_H_6,34483
6596,33754,X908013163005_A_6,30799
6597,38675,X908014125005_D_8,34522
6598,36219,X908013253003_D_5,26740
6599,39812,X908014171007_C_2,35646
6600,42535,X908014239007_B_10,42535
6601,36845,X908013253010_A_8,27362
6602,35293,X908013183006_B_12,32338
6603,44705,X908015145008_D_12,44705
6604,47158,X908015219014_A_7,47158
6605,46446,X908015154045_G_6,46446
6606,44139,X908015139014_H_10,44139
6607,33344,X908013142010_F_12,30452
6608,40032,X908014171009_F_12,35866
6609,36980,X908013253011_E_2,27497
6610,42056,X908014239002_A_12,42056
6611,31314,X907514182031_B_4,39914
6612,43222,X908015139003_A_2,43222
6613,36028,X908013253001_D_4,26551
6614,41847,X908014238007_B_10,41847
6615,43565,X908015139007_C_3,43565
6616,40159,X908014171011_A_11,35993
6617,34274,X908013163011_B_7,31319
6618,41773,X908014238006_C_7,41773
6619,48998,X908015229014_H_6,48998
6620,38058,X908013253028_A_2,28575
6621,45426,X908015145017_A_5,45426
6622,48325,X908015229006_H_9,48325
6623,35795,X908013183015_B_11,32840
6624,47416,X908015219016_H_5,47416
6625,36243,X908013253003_F_5,26764
6626,48849,X908015229012_G_11,48849
6627,40433,X908014171013_H_4,36267
6628,31043,X907514182028_C_3,39643
6629,44884,X908015145010_F_1,44884
6630,45863,X908015154005_G_11,45863
6631,40367,X908014171013_B_8,36201
6632,48644,X908015229010_D_5,48644
6633,40992,X908014171019_H_11,36826
6634,35074,X908013183003_G_5,32119
6635,45185,X908015145014_D_10,45185
6636,49158,X908015257002_F_12,49158
6637,34901,X908013183001_H_8,31946
6638,34410,X908013163012_F_6,31455
6639,45557,X908015154002_D_11,45557
6640,46929,X908015219011_E_2,46929
6641,39726,X908014171006_C_7,35560
6642,49312,X908015257004_C_4,49312
6643,48824,X908015229012_E_1,48824
6644,44338,X908015145003_B_3,44338
6645,42377,X908014239005_D_5,42377
6646,36545,X908013253006_H_11,27063
6647,42875,X908014240003_H_7,42875
6648,46149,X908015154034_E_9,46149
6649,49637,X908015257007_H_5,49637
6650,43600,X908015139007_G_1,43600
6651,45348,X908015145016_B_1,45348
6652,47868,X908015229001_H_2,47868
6653,44683,X908015145008_A_5,44683
6654,35139,X908013183004_E_10,32184
6655,31795,X907514182036_C_3,40395
6656,49144,X908015257002_E_10,49144
6657,50104,X908015257013_B_12,50104
6658,41526,X908014238003_F_6,41526
6659,30836,X907514182026_A_8,39436
6660,44773,X908015145009_C_3,44773
6661,41796,X908014238006_E_6,41796
6662,44756,X908015145009_A_5,44756
6663,30650,X907514182024_A_8,39250
6664,36157,X908013253002_G_2,26678
6665,46080,X908015154023_H_5,46080
6666,31001,X907514182027_G_8,39601
6667,44350,X908015145003_D_1,44350
6668,46617,X908015154047_F_12,46617
6669,38436,X908014125002_E_2,34286
6670,39573,X908014171004_F_5,35407
6671,47355,X908015219016_C_2,47355
6672,40810,X908014171017_H_6,36644
6673,47842,X908015229001_E_8,47842
6674,34346,X908013163012_A_11.1,31391
6675,31485,X907514182033_A_10,40085
6676,35172,X908013183004_G_9,32217
6677,35218,X908013183005_C_8,32263
6678,39241,X908014171001_B_3,35075
6679,43564,X908015139007_C_2,43564
6680,46811,X908015219010_C_12,46811
6681,49485,X908015257006_B_4,49485
6682,42615,X908014239008_A_1,42615
6683,47428,X908015219017_A_6,47428
6684,47945,X908015229002_G_2,47945
6685,42841,X908014240002_F_1,42841
6686,49623,X908015257007_G_1,49623
6687,43958,X908015139012_C_8,43958
6688,44717,X908015145008_E_3,44717
6689,48523,X908015229009_A_7,48523
6690,32678,X908013142001_C_8,29786
6691,38356,X908014125001_E_3,34206
6692,32667,X908013142001_B_6,29775
6693,45425,X908015145017_A_4,45425
6694,41283,X908014238001_B_1,41283
6695,43373,X908015139004_F_10,43373
6696,40270,X908014171012_B_5,36104
6697,49966,X908015257011_F_12,49966
6698,34218,X908013163010_A_3,31263
6699,37111,X908013253012_H_6,27628
6700,41626,X908014238004_G_11,41626
6701,31292,X907514182030_H_6,39892
6702,47989,X908015229003_C_2,47989
6703,41384,X908014238002_B_6,41384
